Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
-2.3929e-03,-4.28,-4.52
-2.3852e-03,-4.2,-4.04
-2.3775e-03,-4.44,-4.76
-2.3698e-03,-4.2,-3.88
-2.3622e-03,-3.96,-4.36
-2.3545e-03,-4.12,-3.88
-2.3468e-03,-4.28,-4.6
-2.3391e-03,-4.28,-4.04
-2.3314e-03,-4.36,-4.6
-2.3237e-03,-4.12,-3.72
-2.3161e-03,-3.72,-4.2
-2.3084e-03,-4.12,-3.64
-2.3007e-03,-3.8,-4.12
-2.2930e-03,-3.8,-3.56
-2.2853e-03,-3.8,-4.04
-2.2777e-03,-3.8,-3.64
-2.2700e-03,-4.04,-4.44
-2.2623e-03,-4.12,-3.8
-2.2546e-03,-3.64,-4.36
-2.2469e-03,-4.2,-3.56
-2.2393e-03,-4.12,-4.52
-2.2316e-03,-4.36,-4.04
-2.2239e-03,-4.04,-4.28
-2.2162e-03,-4.04,-3.8
-2.2085e-03,-4.2,-4.6
-2.2009e-03,-4.44,-3.88
-2.1932e-03,-4.2,-4.6
-2.1855e-03,-4.44,-3.88
-2.1778e-03,-3.96,-4.52
-2.1701e-03,-4.28,-3.88
-2.1625e-03,-4.28,-4.52
-2.1548e-03,-4.28,-3.8
-2.1471e-03,-3.96,-4.2
-2.1394e-03,-4.04,-3.8
-2.1317e-03,-4.04,-4.36
-2.1241e-03,-4.2,-3.88
-2.1164e-03,-3.96,-4.36
-2.1087e-03,-4.2,-3.8
-2.1010e-03,-4.04,-4.52
-2.0933e-03,-4.36,-3.96
-2.0857e-03,-4.12,-4.44
-2.0780e-03,-4.28,-3.96
-2.0703e-03,-4.36,-4.52
-2.0626e-03,-4.12,-3.96
-2.0549e-03,-4.2,-4.44
-2.0473e-03,-4.04,-3.96
-2.0396e-03,-4.52,-4.6
-2.0319e-03,-4.12,-3.96
-2.0242e-03,-4.28,-4.44
-2.0165e-03,-4.2,-3.72
-2.0088e-03,-3.72,-4.28
-2.0012e-03,-4.2,-3.56
-1.9935e-03,-3.88,-4.28
-1.9858e-03,-3.88,-3.64
-1.9781e-03,-4.44,-4.52
-1.9704e-03,-4.2,-4.12
-1.9628e-03,-4.36,-4.44
-1.9551e-03,-4.04,-3.88
-1.9474e-03,-3.96,-4.12
-1.9397e-03,-3.8,-3.72
-1.9320e-03,-4.28,-4.52
-1.9244e-03,-4.12,-3.96
-1.9167e-03,-4.12,-4.68
-1.9090e-03,-4.6,-3.96
-1.9013e-03,-4.28,-4.52
-1.8936e-03,-4.36,-4.2
-1.8860e-03,-4.2,-4.76
-1.8783e-03,-4.44,-3.96
-1.8706e-03,-4.28,-4.68
-1.8629e-03,-3.88,-3.64
-1.8552e-03,-4.12,-4.28
-1.8476e-03,-3.88,-3.8
-1.8399e-03,-4.2,-4.36
-1.8322e-03,-4.28,-3.8
-1.8245e-03,-3.8,-4.68
-1.8168e-03,-4.36,-3.72
-1.8092e-03,-4.44,-4.68
-1.8015e-03,-4.2,-3.88
-1.7938e-03,-3.96,-4.36
-1.7861e-03,-4.12,-3.8
-1.7784e-03,-4.36,-4.6
-1.7708e-03,-4.2,-4.04
-1.7631e-03,-4.52,-4.68
-1.7554e-03,-3.72,-3.64
-1.7477e-03,-4.28,-4.6
-1.7400e-03,-4.44,-4.12
-1.7324e-03,-4.6,-4.76
-1.7247e-03,-4.12,-3.72
-1.7170e-03,-4.04,-4.68
-1.7093e-03,-4.52,-3.8
-1.7016e-03,-4.28,-4.44
-1.6939e-03,-4.12,-3.96
-1.6863e-03,-4.04,-4.44
-1.6786e-03,-4.2,-3.8
-1.6709e-03,-4.12,-4.36
-1.6632e-03,-3.88,-3.64
-1.6555e-03,-3.88,-4.12
-1.6479e-03,-3.96,-3.72
-1.6402e-03,-3.64,-4.28
-1.6325e-03,-4.04,-3.56
-1.6248e-03,-4.2,-4.28
-1.6171e-03,-4.04,-3.96
-1.6095e-03,-4.04,-4.44
-1.6018e-03,-4.2,-3.8
-1.5941e-03,-4.44,-4.52
-1.5864e-03,-4.2,-3.96
-1.5787e-03,-4.12,-4.2
-1.5711e-03,-3.96,-3.88
-1.5634e-03,-4.12,-4.44
-1.5557e-03,-4.28,-3.96
-1.5480e-03,-4.12,-4.52
-1.5403e-03,-4.12,-4.04
-1.5327e-03,-4.68,-4.84
-1.5250e-03,-4.36,-4.28
-1.5173e-03,-4.44,-4.6
-1.5096e-03,-4.36,-4.2
-1.5019e-03,-4.04,-4.36
-1.4943e-03,-3.8,-3.72
-1.4866e-03,-4.12,-4.2
-1.4789e-03,-3.8,-3.64
-1.4712e-03,-4.04,-4.2
-1.4635e-03,-3.96,-3.8
-1.4559e-03,-4.28,-4.6
-1.4482e-03,-4.12,-3.88
-1.4405e-03,-4.28,-4.68
-1.4328e-03,-4.6,-3.96
-1.4251e-03,-4.2,-4.52
-1.4175e-03,-4.2,-3.88
-1.4098e-03,-4.28,-4.52
-1.4021e-03,-4.2,-3.96
-1.3944e-03,-4.28,-4.44
-1.3867e-03,-4.04,-3.96
-1.3790e-03,-4.12,-4.28
-1.3714e-03,-4.04,-3.96
-1.3637e-03,-4.36,-4.52
-1.3560e-03,-4.04,-3.8
-1.3483e-03,-4.6,-4.68
-1.3406e-03,-3.8,-3.56
-1.3330e-03,-3.96,-4.2
-1.3253e-03,-4.04,-3.72
-1.3176e-03,-4.12,-4.52
-1.3099e-03,-4.12,-3.88
-1.3022e-03,-4.44,-4.6
-1.2946e-03,-3.88,-3.72
-1.2869e-03,-4.44,-4.52
-1.2792e-03,-4.44,-4.12
-1.2715e-03,-4.12,-4.36
-1.2638e-03,-4.12,-3.96
-1.2562e-03,-4.12,-4.52
-1.2485e-03,-3.88,-3.64
-1.2408e-03,-4.52,-4.6
-1.2331e-03,-4.12,-3.96
-1.2254e-03,-3.96,-4.28
-1.2178e-03,-4.04,-3.8
-1.2101e-03,-4.28,-4.52
-1.2024e-03,-4.36,-4.12
-1.1947e-03,-4.04,-4.28
-1.1870e-03,-3.96,-3.8
-1.1794e-03,-3.8,-4.12
-1.1717e-03,-3.96,-3.72
-1.1640e-03,-3.96,-4.2
-1.1563e-03,-3.88,-3.8
-1.1486e-03,-4.04,-4.2
-1.1410e-03,-3.88,-3.8
-1.1333e-03,-3.96,-4.28
-1.1256e-03,-4.12,-3.8
-1.1179e-03,-3.96,-4.44
-1.1102e-03,-4.2,-3.88
-1.1025e-03,-4.04,-4.6
-1.0949e-03,-4.44,-3.88
-1.0872e-03,-4.28,-4.44
-1.0795e-03,-4.2,-4.04
-1.0718e-03,-4.2,-4.44
-1.0641e-03,-4.28,-3.88
-1.0565e-03,-3.72,-4.52
-1.0488e-03,-3.96,-3.64
-1.0411e-03,-4.36,-4.6
-1.0334e-03,-4.2,-3.88
-1.0257e-03,-4.04,-4.28
-1.0181e-03,-4.2,-3.96
-1.0104e-03,-4.2,-4.44
-1.0027e-03,-4.2,-4.04
-9.9502e-04,-4.12,-4.28
-9.8734e-04,-3.96,-3.8
-9.7966e-04,-4.04,-4.52
-9.7198e-04,-4.12,-3.88
-9.6430e-04,-4.36,-4.52
-9.5662e-04,-4.04,-3.88
-9.4894e-04,-4.12,-4.44
-9.4126e-04,-4.04,-3.88
-9.3358e-04,-4.2,-4.36
-9.2590e-04,-4.04,-3.72
-9.1822e-04,-3.96,-4.36
-9.1054e-04,-4.28,-3.72
-9.0286e-04,-4.52,-4.68
-8.9518e-04,-4.36,-3.8
-8.8750e-04,-3.88,-4.2
-8.7982e-04,-4.04,-3.8
-8.7214e-04,-4.12,-4.2
-8.6445e-04,-3.88,-3.64
-8.5677e-04,-3.88,-4.36
-8.4909e-04,-4.12,-3.64
-8.4141e-04,-4.2,-4.52
-8.3373e-04,-4.36,-3.96
-8.2605e-04,-4.28,-4.44
-8.1837e-04,-4.28,-4.04
-8.1069e-04,-3.8,-4.12
-8.0301e-04,-3.88,-3.56
-7.9533e-04,-3.8,-4.2
-7.8765e-04,-4.12,-3.72
-7.7997e-04,-4.28,-4.52
-7.7229e-04,-4.28,-3.96
-7.6461e-04,-4.28,-4.52
-7.5693e-04,-4.28,-4.04
-7.4925e-04,-4.52,-4.76
-7.4157e-04,-4.36,-4.28
-7.3389e-04,-4.68,-4.84
-7.2621e-04,-4.2,-4.04
-7.1853e-04,-4.2,-4.28
-7.1084e-04,-3.96,-3.88
-7.0316e-04,-4.12,-4.44
-6.9548e-04,-4.12,-3.96
-6.8780e-04,-4.44,-4.52
-6.8012e-04,-4.28,-4.12
-6.7244e-04,-3.88,-4.28
-6.6476e-04,-3.96,-3.64
-6.5708e-04,-3.64,-4.36
-6.4940e-04,-3.8,-3.56
-6.4172e-04,-4.2,-4.28
-6.3404e-04,-4.04,-3.88
-6.2636e-04,-4.04,-4.36
-6.1868e-04,-3.96,-3.88
-6.1100e-04,-4.2,-4.6
-6.0332e-04,-3.96,-3.72
-5.9564e-04,-4.68,-4.76
-5.8796e-04,-3.96,-3.72
-5.8028e-04,-4.12,-4.84
-5.7260e-04,-4.44,-3.8
-5.6492e-04,-4.76,-4.92
-5.5724e-04,-4.04,-3.72
-5.4955e-04,-3.8,-4.2
-5.4187e-04,-3.96,-3.64
-5.3419e-04,-4.04,-4.2
-5.2651e-04,-3.8,-3.64
-5.1883e-04,-4.12,-4.52
-5.1115e-04,-4.36,-3.96
-5.0347e-04,-3.96,-4.28
-4.9579e-04,-4.04,-3.8
-4.8811e-04,-3.88,-4.04
-4.8043e-04,-3.8,-3.56
-4.7275e-04,-3.88,-4.28
-4.6507e-04,-3.88,-3.56
-4.5739e-04,-4.12,-4.6
-4.4971e-04,-4.36,-3.88
-4.4203e-04,-4.36,-4.52
-4.3435e-04,-4.04,-3.96
-4.2667e-04,-4.28,-4.36
-4.1899e-04,-3.96,-3.8
-4.1131e-04,-4.2,-4.52
-4.0363e-04,-4.28,-3.88
-3.9594e-04,-3.96,-4.36
-3.8826e-04,-4.2,-3.88
-3.8058e-04,-4.36,-4.52
-3.7290e-04,-3.96,-3.8
-3.6522e-04,-3.96,-4.44
-3.5754e-04,-4.28,-3.8
-3.4986e-04,-4.2,-4.44
-3.4218e-04,-4.04,-3.96
-3.3450e-04,-4.52,-4.6
-3.2682e-04,-4.2,-4.12
-3.1914e-04,-4.28,-4.44
-3.1146e-04,-3.8,-3.56
-3.0378e-04,-3.72,-4.36
-2.9610e-04,-4.2,-3.56
-2.8842e-04,-4.04,-4.44
-2.8074e-04,-4.2,-3.8
-2.7306e-04,-4.2,-4.6
-2.6538e-04,-4.2,-4.04
-2.5770e-04,-4.44,-4.6
-2.5002e-04,-4.28,-4.04
-2.4233e-04,-3.96,-4.36
-2.3465e-04,-3.8,-3.72
-2.2697e-04,-4.36,-4.76
-2.1929e-04,-4.6,-3.96
-2.1161e-04,-3.96,-4.28
-2.0393e-04,-4.2,-3.8
-1.9625e-04,-3.88,-4.12
-1.8857e-04,-3.96,-3.72
-1.8089e-04,-3.8,-4.04
-1.7321e-04,-3.72,-3.64
-1.6553e-04,-4.04,-4.2
-1.5785e-04,-3.96,-3.72
-1.5017e-04,-4.2,-4.36
-1.4249e-04,-3.88,-3.8
-1.3481e-04,-4.04,-4.2
-1.2713e-04,-4.04,-3.88
-1.1945e-04,-4.12,-4.28
-1.1177e-04,-3.96,-3.8
-1.0409e-04,-4.04,-4.68
-9.6406e-05,-4.2,-3.88
-8.8725e-05,-4.36,-4.68
-8.1045e-05,-3.96,-3.8
-7.3364e-05,-4.04,-4.6
-6.5684e-05,-4.52,-3.72
-5.8003e-05,-4.36,-4.76
-5.0323e-05,-4.68,-4.2
-4.2642e-05,-4.12,-4.52
-3.4962e-05,-4.36,-4.04
-2.7281e-05,-4.04,-4.28
-1.9601e-05,-3.72,-3.48
-1.1920e-05,-4.04,-4.2
-4.2396e-06,-3.64,-3.56
3.4409e-06,3.56,-8.2
1.1121e-05,-8.2,12.12
1.8802e-05,-8.2,-8.2
2.6482e-05,-8.2,-8.2
3.4163e-05,7.48,-8.2
4.1843e-05,4.44,12.12
4.9524e-05,2.92,-1.16
5.7204e-05,4.44,5.32
6.4885e-05,3.8,3.64
7.2565e-05,3.96,4.12
8.0246e-05,3.88,3.8
8.7926e-05,4.12,4.28
9.5607e-05,3.96,3.8
1.0329e-04,4.04,4.36
1.1097e-04,4.2,4.04
1.1865e-04,4.2,4.36
1.2633e-04,4.28,3.96
1.3401e-04,4.04,4.36
1.4169e-04,4.12,4.04
1.4937e-04,4.44,4.52
1.5705e-04,4.36,4.2
1.6473e-04,4.36,4.76
1.7241e-04,4.44,4.2
1.8009e-04,4.36,4.6
1.8777e-04,4.12,3.96
1.9545e-04,4.12,4.44
2.0313e-04,4.44,4.12
2.1081e-04,4.36,4.6
2.1849e-04,3.96,3.72
2.2618e-04,3.96,4.28
2.3386e-04,4.2,3.8
2.4154e-04,3.88,4.28
2.4922e-04,3.88,3.72
2.5690e-04,4.12,4.36
2.6458e-04,4.04,3.64
2.7226e-04,4.12,4.28
2.7994e-04,3.48,3.4
2.8762e-04,4.12,4.2
2.9530e-04,3.96,3.64
3.0298e-04,4.04,4.52
3.1066e-04,4.28,3.64
3.1834e-04,3.96,4.52
3.2602e-04,3.8,3.64
3.3370e-04,3.88,3.96
3.4138e-04,3.72,3.56
3.4906e-04,3.88,4.04
3.5674e-04,3.64,3.32
3.6442e-04,3.64,3.96
3.7210e-04,3.88,3.72
3.7978e-04,3.88,4.04
3.8747e-04,3.72,3.08
3.9515e-04,3.32,3.88
4.0283e-04,3.48,3.08
4.1051e-04,3.24,3.56
4.1819e-04,3.4,3.08
4.2587e-04,3.16,3.56
4.3355e-04,3.8,3.24
4.4123e-04,3.4,3.96
4.4891e-04,3.56,3.32
4.5659e-04,3.72,3.96
4.6427e-04,3.32,2.84
4.7195e-04,3.08,3.56
4.7963e-04,3.08,2.92
4.8731e-04,3.24,3.48
4.9499e-04,3.48,3.16
5.0267e-04,3.32,3.72
5.1035e-04,3.32,3.16
5.1803e-04,3.48,3.48
5.2571e-04,3.24,3
5.3339e-04,3.24,3.4
5.4108e-04,2.92,2.76
5.4876e-04,3,3.24
5.5644e-04,2.92,2.52
5.6412e-04,2.76,3
5.7180e-04,2.84,2.6
5.7948e-04,3.08,3.24
5.8716e-04,2.6,2.28
5.9484e-04,2.84,3.08
6.0252e-04,2.44,2.2
6.1020e-04,2.68,2.84
6.1788e-04,2.52,2.12
6.2556e-04,2.36,2.68
6.3324e-04,2.28,2.12
6.4092e-04,2.6,2.76
6.4860e-04,2.2,2.12
6.5628e-04,2.68,2.84
6.6396e-04,2.36,2.12
6.7164e-04,2.36,2.6
6.7932e-04,2.52,1.64
6.8700e-04,2.2,2.68
6.9469e-04,2.12,1.72
7.0237e-04,2.44,2.76
7.1005e-04,2.04,1.56
7.1773e-04,1.64,2.28
7.2541e-04,2.12,1.8
7.3309e-04,1.88,2.36
7.4077e-04,2.44,2.04
7.4845e-04,2.36,2.76
7.5613e-04,2.2,1.56
7.6381e-04,1.8,2.44
7.7149e-04,1.64,1.4
7.7917e-04,1.64,1.96
7.8685e-04,1.96,1.32
7.9453e-04,1.64,2.12
8.0221e-04,1.48,1.32
8.0989e-04,2.12,2.28
8.1757e-04,1.96,1.4
8.2525e-04,1.72,2.12
8.3293e-04,1.64,1.48
8.4061e-04,1.72,1.8
8.4829e-04,1.8,1.64
8.5598e-04,1.8,2.04
8.6366e-04,1.8,1.56
8.7134e-04,1.72,1.96
8.7902e-04,1.72,1.4
8.8670e-04,1.8,2.04
8.9438e-04,1.56,1.08
9.0206e-04,1.4,1.88
9.0974e-04,1.96,1.08
9.1742e-04,1.24,2.12
9.2510e-04,1.4,1.16
9.3278e-04,1.24,1.56
9.4046e-04,1.4,1.24
9.4814e-04,1.56,1.72
9.5582e-04,1.56,1
9.6350e-04,1.16,1.72
9.7118e-04,1.4,1.16
9.7886e-04,1.32,1.64
9.8654e-04,1.32,1.08
9.9422e-04,1.16,1.48
1.0019e-03,1.24,1.08
1.0096e-03,1.48,1.72
1.0173e-03,1.48,1.24
1.0249e-03,1.48,1.64
1.0326e-03,1.32,0.92
1.0403e-03,1.08,1.48
1.0480e-03,1.24,0.92
1.0557e-03,1.08,1.4
1.0633e-03,0.92,0.2
1.0710e-03,0.36,1.16
1.0787e-03,0.68,0.28
1.0864e-03,0.68,1.16
1.0941e-03,1,0.6
1.1018e-03,1,1.24
1.1094e-03,0.76,0.6
1.1171e-03,1.08,1.16
1.1248e-03,1.08,0.68
1.1325e-03,0.84,1.24
1.1402e-03,1.24,0.68
1.1478e-03,1,1.48
1.1555e-03,0.84,0.68
1.1632e-03,0.84,1
1.1709e-03,1.08,0.76
1.1786e-03,0.92,1.32
1.1862e-03,1.48,0.44
1.1939e-03,0.76,1.56
1.2016e-03,0.84,0.44
1.2093e-03,0.92,1.16
1.2170e-03,0.44,0.2
1.2246e-03,0.52,0.84
1.2323e-03,0.36,0.2
1.2400e-03,0.28,0.6
1.2477e-03,0.28,0.04
1.2554e-03,0.12,0.6
1.2630e-03,0.52,0.36
1.2707e-03,0.52,0.6
1.2784e-03,0.28,0.2
1.2861e-03,0.68,0.84
1.2938e-03,0.12,0.04
1.3014e-03,0.76,1
1.3091e-03,0.6,0.28
1.3168e-03,0.52,0.92
1.3245e-03,0.76,0.36
1.3322e-03,0.52,0.92
1.3398e-03,0.6,0.52
1.3475e-03,0.68,0.84
1.3552e-03,0.52,0.36
1.3629e-03,0.52,0.76
1.3706e-03,0.6,0.04
1.3782e-03,0.6,0.76
1.3859e-03,-0.04,-0.12
1.3936e-03,0.68,0.92
1.4013e-03,0.36,0.28
1.4090e-03,0.68,0.76
1.4167e-03,0.2,0.04
1.4243e-03,0.36,0.6
1.4320e-03,0.36,-0.12
1.4397e-03,0.04,0.52
1.4474e-03,0.2,0.12
1.4551e-03,0.36,0.6
1.4627e-03,0.28,0.12
1.4704e-03,0.36,0.52
1.4781e-03,0.28,0.2
1.4858e-03,0.36,0.44
1.4935e-03,0.44,0.28
1.5011e-03,0.36,0.68
1.5088e-03,0.44,-0.2
1.5165e-03,0.04,0.6
1.5242e-03,0.2,-0.04
1.5319e-03,0.28,0.44
1.5395e-03,0.28,-0.44
1.5472e-03,-0.28,0.36
1.5549e-03,0.2,-0.28
1.5626e-03,-0.2,0.28
1.5703e-03,-0.04,-0.6
1.5779e-03,-0.52,0.12
1.5856e-03,-0.36,-0.44
1.5933e-03,-0.2,0.2
1.6010e-03,0.12,-0.52
1.6087e-03,-0.36,0.28
1.6163e-03,-0.44,-0.52
1.6240e-03,0.04,0.12
1.6317e-03,-0.04,-0.12
1.6394e-03,-0.04,0.2
1.6471e-03,0.12,-0.12
1.6547e-03,0.04,0.28
1.6624e-03,-0.12,-0.2
1.6701e-03,0.12,0.2
1.6778e-03,-0.12,-0.44
1.6855e-03,-0.2,0.04
1.6931e-03,-0.44,-0.52
1.7008e-03,-0.2,-0.12
1.7085e-03,-0.2,-0.36
1.7162e-03,0.04,0.2
1.7239e-03,-0.12,-0.44
1.7316e-03,-0.28,-0.04
1.7392e-03,-0.44,-0.6
1.7469e-03,-0.52,-0.2
1.7546e-03,-0.2,-0.6
1.7623e-03,-0.36,-0.04
1.7700e-03,-0.36,-0.6
1.7776e-03,-0.36,-0.2
1.7853e-03,-0.36,-0.6
1.7930e-03,-0.44,-0.28
1.8007e-03,-0.36,-0.6
1.8084e-03,-0.28,-0.12
1.8160e-03,-0.44,-0.6
1.8237e-03,-0.36,-0.04
1.8314e-03,-0.36,-0.44
1.8391e-03,-0.12,-0.04
1.8468e-03,-0.76,-1.08
1.8544e-03,-0.68,-0.28
1.8621e-03,-0.52,-0.84
1.8698e-03,-0.44,-0.36
1.8775e-03,-0.6,-1
1.8852e-03,-0.92,-0.44
1.8928e-03,-0.84,-1
1.9005e-03,-0.76,-0.6
1.9082e-03,-0.68,-1.24
1.9159e-03,-0.6,-0.44
1.9236e-03,-1.32,-1.4
1.9312e-03,-0.6,-0.52
1.9389e-03,-1.24,-1.4
1.9466e-03,-0.76,-0.52
1.9543e-03,-0.68,-0.84
1.9620e-03,-0.6,-0.52
1.9696e-03,-0.92,-1.08
1.9773e-03,-0.36,-0.2
1.9850e-03,-0.92,-1.08
1.9927e-03,-0.76,-0.52
2.0004e-03,-0.52,-0.84
2.0080e-03,-0.68,-0.44
2.0157e-03,-1.08,-1.4
2.0234e-03,-1.16,-0.68
2.0311e-03,-0.52,-1.24
2.0388e-03,-0.84,-0.44
2.0465e-03,-1,-1.24
2.0541e-03,-0.84,-0.76
2.0618e-03,-1.24,-1.32
2.0695e-03,-0.76,-0.68
2.0772e-03,-1.24,-1.4
2.0849e-03,-1.16,-0.92
