Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
-1.354e-03,-4.14,-4.22
-1.341e-03,-3.9,-3.74
-1.328e-03,-4.34,-4.46
-1.315e-03,-4.14,-3.9
-1.302e-03,-3.98,-4.46
-1.290e-03,-4.34,-3.9
-1.277e-03,-4.38,-4.86
-1.264e-03,-4.78,-3.94
-1.251e-03,-4.18,-4.5
-1.238e-03,-3.86,-3.7
-1.226e-03,-4.38,-4.54
-1.213e-03,-4.46,-3.82
-1.200e-03,-3.74,-4.34
-1.187e-03,-4.1,-3.66
-1.174e-03,-3.78,-4.26
-1.162e-03,-4.22,-3.7
-1.149e-03,-4.14,-4.34
-1.136e-03,-4.26,-3.94
-1.123e-03,-4.7,-4.78
-1.110e-03,-4.42,-4.1
-1.098e-03,-4.34,-4.66
-1.085e-03,-4.54,-4.1
-1.072e-03,-4.58,-4.66
-1.059e-03,-4.3,-3.86
-1.046e-03,-4.42,-4.74
-1.034e-03,-4.02,-3.86
-1.021e-03,-4.1,-4.38
-1.008e-03,-4.18,-3.9
-9.952e-04,-4.3,-4.46
-9.824e-04,-4.3,-3.9
-9.696e-04,-3.94,-4.3
-9.568e-04,-4.22,-3.86
-9.440e-04,-4.3,-4.46
-9.312e-04,-4.26,-4.02
-9.184e-04,-4.46,-4.74
-9.056e-04,-4.26,-4.02
-8.928e-04,-4.46,-4.62
-8.800e-04,-3.98,-3.82
-8.672e-04,-4.14,-4.34
-8.544e-04,-3.7,-3.46
-8.416e-04,-3.78,-4.18
-8.288e-04,-4.1,-3.66
-8.160e-04,-4.1,-4.54
-8.032e-04,-4.34,-3.86
-7.904e-04,-3.78,-4.62
-7.776e-04,-4.34,-3.58
-7.648e-04,-3.82,-4.5
-7.520e-04,-4.1,-3.58
-7.392e-04,-4.38,-4.58
-7.264e-04,-4.18,-3.9
-7.136e-04,-4.34,-4.58
-7.008e-04,-4.14,-3.86
-6.880e-04,-4.26,-4.38
-6.752e-04,-4.26,-3.74
-6.624e-04,-3.98,-4.18
-6.496e-04,-4.1,-3.82
-6.368e-04,-4.14,-4.42
-6.240e-04,-4.1,-3.98
-6.112e-04,-4.18,-4.74
-5.984e-04,-4.58,-4.1
-5.856e-04,-4.42,-4.7
-5.728e-04,-4.38,-3.86
-5.600e-04,-4.3,-4.58
-5.472e-04,-4.06,-3.74
-5.344e-04,-3.74,-4.5
-5.216e-04,-3.94,-3.5
-5.088e-04,-3.46,-4.26
-4.960e-04,-4.22,-3.38
-4.832e-04,-3.98,-4.5
-4.704e-04,-4.1,-3.74
-4.576e-04,-4.18,-4.78
-4.448e-04,-4.7,-4.1
-4.320e-04,-4.06,-4.7
-4.192e-04,-4.62,-3.82
-4.064e-04,-4.38,-4.5
-3.936e-04,-4.34,-3.9
-3.808e-04,-4.26,-4.34
-3.680e-04,-3.82,-3.74
-3.552e-04,-4.06,-4.38
-3.424e-04,-4.02,-3.74
-3.296e-04,-4.22,-4.5
-3.168e-04,-3.98,-3.94
-3.040e-04,-4.18,-4.54
-2.912e-04,-4.14,-3.78
-2.784e-04,-4.34,-4.54
-2.656e-04,-4.3,-3.86
-2.528e-04,-4.06,-4.38
-2.400e-04,-4.1,-3.94
-2.272e-04,-4.34,-4.54
-2.144e-04,-4.22,-4.18
-2.016e-04,-4.18,-4.38
-1.888e-04,-3.78,-3.66
-1.760e-04,-3.86,-4.34
-1.632e-04,-4.14,-3.74
-1.504e-04,-4.38,-4.54
-1.376e-04,-4.06,-3.82
-1.248e-04,-3.78,-4.3
-1.120e-04,-4.22,-3.54
-9.920e-05,-4.1,-4.7
-8.640e-05,-4.38,-3.98
-7.360e-05,-4.06,-4.38
-6.080e-05,-4.26,-3.7
-4.800e-05,-4.18,-4.5
-3.520e-05,-4.14,-4.06
-2.240e-05,-4.34,-7.06
-9.600e-06,-4.14,-4.02
3.200e-06,3.1,-7.06
1.600e-05,3.1,3.1
2.880e-05,-7.06,-7.06
4.160e-05,-4.98,-1.74
5.440e-05,-4.06,-5.46
6.720e-05,-4.42,-3.78
8.000e-05,-4.02,-4.22
9.280e-05,-3.9,-3.5
1.056e-04,-3.78,-4.14
1.184e-04,-4.06,-3.66
1.312e-04,-4.18,-4.5
1.440e-04,-4.42,-4.02
1.568e-04,-3.78,-4.22
1.696e-04,-3.94,-3.54
1.824e-04,-4.74,-4.86
1.952e-04,-4.1,-3.94
2.080e-04,-4.34,-4.7
2.208e-04,-4.54,-4.14
2.336e-04,-4.5,-4.66
2.464e-04,-4.34,-4.1
2.592e-04,-4.5,-4.78
2.720e-04,-4.34,-4.18
2.848e-04,-4.22,-4.46
2.976e-04,-3.98,-3.9
3.104e-04,-3.9,-4.42
3.232e-04,-4.14,-3.78
3.360e-04,-4.46,-4.54
3.488e-04,-4.3,-3.78
3.616e-04,-4.22,-4.7
3.744e-04,-4.54,-4.1
3.872e-04,-4.38,-4.66
4.000e-04,-4.18,-3.9
4.128e-04,-4.54,-4.58
4.256e-04,-4.46,-3.94
4.384e-04,-4.22,-4.34
4.512e-04,-3.74,-3.62
4.640e-04,-4.34,-4.58
4.768e-04,-3.98,-3.82
4.896e-04,-4.38,-4.74
5.024e-04,-4.38,-4.06
5.152e-04,-4.02,-4.78
5.280e-04,-4.26,-3.9
5.408e-04,-4.58,-4.9
5.536e-04,-4.78,-4.3
5.664e-04,-4.46,-5.02
5.792e-04,-4.82,-4.1
5.920e-04,-4.3,-4.86
6.048e-04,-4.22,-4.14
6.176e-04,-4.5,-4.62
6.304e-04,-4.38,-4.18
6.432e-04,-4.06,-4.5
6.560e-04,-4.3,-3.94
6.688e-04,-3.9,-4.58
6.816e-04,-4.18,-3.78
6.944e-04,-4.5,-4.74
7.072e-04,-4.58,-4.26
7.200e-04,-4.18,-4.9
7.328e-04,-4.54,-4.06
7.456e-04,-4.1,-5.02
7.584e-04,-4.94,-3.94
7.712e-04,-4.42,-4.62
7.840e-04,-3.9,-3.82
7.968e-04,-4.38,-4.58
8.096e-04,-4.06,-3.74
8.224e-04,-4.58,-4.86
8.352e-04,-3.98,-3.9
8.480e-04,-4.46,-4.54
8.608e-04,-3.86,-3.74
8.736e-04,-4.18,-4.46
8.864e-04,-4.22,-3.98
8.992e-04,-4.34,-4.54
9.120e-04,-4.38,-4.1
9.248e-04,-4.26,-4.46
9.376e-04,-4.14,-3.86
9.504e-04,-4.06,-4.34
9.632e-04,-3.98,-3.86
9.760e-04,-3.9,-4.34
9.888e-04,-4.26,-3.58
1.002e-03,-4.38,-4.66
1.014e-03,-4.34,-4.14
1.027e-03,-4.14,-4.66
1.040e-03,-4.3,-3.98
1.053e-03,-3.94,-4.46
1.066e-03,-3.9,-3.78
1.078e-03,-4.14,-4.38
1.091e-03,-4.26,-3.98
1.104e-03,-4.02,-4.66
1.117e-03,-4.62,-3.86
1.130e-03,-4.42,-4.74
1.142e-03,-3.74,-3.66
1.155e-03,-4.14,-4.54
1.168e-03,-4.14,-4.06
1.181e-03,-4.1,-4.34
1.194e-03,-4.02,-3.86
1.206e-03,-4.54,-4.74
1.219e-03,-4.62,-4.18
1.232e-03,-4.46,-4.7
1.245e-03,-4.42,-4.02
1.258e-03,-3.86,-4.34
1.270e-03,-4.22,-3.7
1.283e-03,-3.9,-4.38
1.296e-03,-4.1,-3.82
1.309e-03,-4.18,-4.46
1.322e-03,-4.38,-3.94
1.334e-03,-4.38,-4.54
1.347e-03,-4.18,-4.02
1.360e-03,-4.3,-4.46
1.373e-03,-4.34,-4.06
1.386e-03,-4.58,-4.82
1.398e-03,-3.98,-3.78
1.411e-03,-4.42,-4.54
1.424e-03,-4.3,-3.98
1.437e-03,-4.26,-4.74
1.450e-03,-4.42,-4.22
1.462e-03,-4.38,-4.74
1.475e-03,-3.98,-3.9
1.488e-03,-3.94,-4.5
1.501e-03,-4.26,-3.82
1.514e-03,-3.98,-4.34
1.526e-03,-4.22,-3.9
1.539e-03,-4.1,-4.58
1.552e-03,-4.3,-3.98
1.565e-03,-4.14,-4.42
1.578e-03,-3.94,-3.7
1.590e-03,-4.18,-4.34
1.603e-03,-4.1,-3.78
1.616e-03,-3.82,-4.42
1.629e-03,-4.1,-3.74
1.642e-03,-4.58,-4.74
1.654e-03,-4.34,-4.14
1.667e-03,-4.1,-4.58
1.680e-03,-4.34,-4.02
1.693e-03,-4.38,-4.74
1.706e-03,-4.34,-4.18
1.718e-03,-4.5,-4.66
1.731e-03,-3.9,-3.62
1.744e-03,-4.22,-4.42
1.757e-03,-4.3,-3.74
1.770e-03,-3.94,-4.22
1.782e-03,-4.02,-3.7
1.795e-03,-4.3,-4.38
1.808e-03,-3.86,-3.58
1.821e-03,-4.18,-4.42
1.834e-03,-3.94,-3.78
1.846e-03,-4.46,-4.54
1.859e-03,-4.14,-3.94
1.872e-03,-4.06,-4.46
1.885e-03,-4.22,-3.98
1.898e-03,-4.1,-4.46
1.910e-03,-3.94,-3.7
1.923e-03,-4.14,-4.26
1.936e-03,-4.1,-3.74
1.949e-03,-4.22,-4.3
1.962e-03,-3.94,-3.86
1.974e-03,-4.1,-4.42
1.987e-03,-4.34,-4.02
2.000e-03,-4.1,-4.38
2.013e-03,-4.18,-4.02
2.026e-03,-4.06,-4.42
2.038e-03,-4.14,-3.9
2.051e-03,-4.42,-4.54
2.064e-03,-4.02,-3.82
2.077e-03,-4.26,-4.46
2.090e-03,-4.06,-3.9
2.102e-03,-4.34,-4.42
2.115e-03,-4.06,-3.62
2.128e-03,-4.18,-4.46
2.141e-03,-4.14,-3.94
2.154e-03,-3.86,-4.3
2.166e-03,-4.06,-3.82
2.179e-03,-4.1,-4.38
2.192e-03,-4.3,-3.82
2.205e-03,-4.02,-4.5
2.218e-03,-4.34,-3.94
2.230e-03,-4.5,-4.54
2.243e-03,-3.98,-3.78
2.256e-03,-4.22,-4.34
2.269e-03,-4.18,-4.02
2.282e-03,-4.42,-4.54
2.294e-03,-4.06,-3.9
2.307e-03,-3.74,-4.42
2.320e-03,-4.22,-3.62
2.333e-03,-4.1,-4.54
2.346e-03,-4.42,-3.98
2.358e-03,-3.98,-4.86
2.371e-03,-4.34,-3.82
2.384e-03,-4.54,-4.9
2.397e-03,-4.22,-4.14
2.410e-03,-4.02,-4.42
2.422e-03,-4.14,-3.82
2.435e-03,-4.02,-4.34
2.448e-03,-4.26,-3.86
2.461e-03,-4.18,-4.54
2.474e-03,-4.18,-3.82
2.486e-03,-3.82,-4.18
2.499e-03,-4.1,-3.74
2.512e-03,-3.98,-4.78
2.525e-03,-4.66,-3.86
2.538e-03,-4.3,-4.46
2.550e-03,-3.9,-3.78
2.563e-03,-4.3,-4.62
2.576e-03,-4.46,-3.9
2.589e-03,-3.82,-4.42
2.602e-03,-4.26,-3.74
2.614e-03,-3.94,-4.1
2.627e-03,-3.78,-3.7
2.640e-03,-4.34,-4.42
2.653e-03,-4.06,-3.82
2.666e-03,-3.98,-4.7
2.678e-03,-4.38,-3.78
2.691e-03,-4.42,-4.7
2.704e-03,-4.38,-4.22
2.717e-03,-4.02,-4.34
2.730e-03,-4.18,-3.86
2.742e-03,-4.58,-4.66
2.755e-03,-4.18,-3.86
2.768e-03,-4.26,-4.42
2.781e-03,-4.02,-3.94
2.794e-03,-4.06,-4.58
2.806e-03,-3.98,-3.78
2.819e-03,-4.18,-4.26
2.832e-03,-3.9,-3.82
2.845e-03,-4.1,-4.42
2.858e-03,-4.3,-4.02
2.870e-03,-4.18,-4.34
2.883e-03,-4.1,-3.9
2.896e-03,-4.14,-4.66
2.909e-03,-4.22,-3.9
2.922e-03,-3.82,-4.42
2.934e-03,-4.3,-3.74
2.947e-03,-4.18,-4.26
2.960e-03,-4.1,-3.9
2.973e-03,-4.22,-4.54
2.986e-03,-4.02,-3.82
2.998e-03,-3.9,-4.5
3.011e-03,-3.98,-3.82
3.024e-03,-4.38,-4.54
3.037e-03,-4.1,-4.02
3.050e-03,-4.78,-4.86
3.062e-03,-4.22,-4.02
3.075e-03,-4.62,-4.74
3.088e-03,-4.1,-3.98
3.101e-03,-3.62,-4.46
3.114e-03,-4.14,-3.5
3.126e-03,-3.74,-4.22
3.139e-03,-4.06,-3.46
3.152e-03,-4.02,-4.18
3.165e-03,-3.9,-3.66
3.178e-03,-4.1,-4.54
3.190e-03,-4.18,-3.94
3.203e-03,-4.14,-4.66
3.216e-03,-4.58,-3.82
3.229e-03,-4.02,-4.42
3.242e-03,-4.3,-3.86
3.254e-03,-3.94,-4.3
3.267e-03,-4.02,-3.82
3.280e-03,-4.3,-4.38
3.293e-03,-4.26,-3.9
3.306e-03,-4.18,-4.3
3.318e-03,-4.1,-3.74
3.331e-03,-4.3,-4.54
3.344e-03,-4.46,-3.94
3.357e-03,-4.1,-4.42
3.370e-03,-4.06,-3.78
3.382e-03,-3.62,-4.58
3.395e-03,-4.5,-3.54
3.408e-03,-4.5,-4.62
3.421e-03,-4.26,-4.06
3.434e-03,-4.18,-4.3
3.446e-03,-3.98,-3.82
3.459e-03,-3.9,-4.3
3.472e-03,-4.02,-3.62
3.485e-03,-3.98,-4.5
3.498e-03,-3.94,-3.74
3.510e-03,-3.98,-4.58
3.523e-03,-4.22,-3.78
3.536e-03,-4.3,-4.7
3.549e-03,-4.42,-3.9
3.562e-03,-4.14,-4.5
3.574e-03,-4.22,-3.9
3.587e-03,-4.1,-4.46
3.600e-03,-3.94,-3.78
3.613e-03,-4.14,-4.22
3.626e-03,-3.98,-3.74
3.638e-03,-4.26,-4.58
3.651e-03,-4.22,-4.02
3.664e-03,-3.86,-4.58
3.677e-03,-4.46,-3.7
3.690e-03,-4.06,-4.14
3.702e-03,-4.06,-3.74
3.715e-03,-4.26,-4.5
3.728e-03,-3.62,-3.54
3.741e-03,-4.22,-4.3
3.754e-03,-4.02,-3.78
3.766e-03,-4.26,-4.5
3.779e-03,-4.14,-4.06
3.792e-03,-3.98,-4.5
3.805e-03,-4.06,-3.58
3.818e-03,-4.18,-4.62
3.830e-03,-3.82,-3.7
3.843e-03,-4.22,-4.78
3.856e-03,-4.5,-3.9
3.869e-03,-4.3,-4.62
3.882e-03,-4.18,-4.02
3.894e-03,-4.02,-4.66
3.907e-03,-4.42,-3.82
3.920e-03,-4.22,-4.5
3.933e-03,-3.98,-3.74
3.946e-03,-3.98,-4.22
3.958e-03,-3.86,-3.66
3.971e-03,-3.98,-4.38
3.984e-03,-4.02,-3.66
3.997e-03,-4.22,-4.7
4.010e-03,-4.18,-3.74
4.022e-03,-3.86,-4.62
4.035e-03,-4.54,-3.74
4.048e-03,-4.5,-4.74
4.061e-03,-4.18,-4.06
4.074e-03,-4.34,-4.86
4.086e-03,-3.9,-3.82
4.099e-03,-3.98,-4.58
4.112e-03,-4.42,-3.82
4.125e-03,-4.06,-4.42
4.138e-03,-4.14,-3.74
4.150e-03,-4.18,-4.42
4.163e-03,-4.34,-3.9
4.176e-03,-4.18,-4.5
4.189e-03,-4.22,-3.86
4.202e-03,-4.42,-4.62
4.214e-03,-4.34,-4.1
4.227e-03,-4.42,-4.7
4.240e-03,-4.18,-3.9
4.253e-03,-3.86,-4.46
4.266e-03,-4.26,-3.58
4.278e-03,-3.98,-4.42
4.291e-03,-3.98,-3.58
4.304e-03,-4.1,-4.42
4.317e-03,-4.14,-3.9
4.330e-03,-4.26,-4.42
4.342e-03,-3.98,-3.86
4.355e-03,-4.58,-4.7
4.368e-03,-4.34,-4.18
4.381e-03,-4.3,-4.62
4.394e-03,-4.34,-3.86
4.406e-03,-3.98,-4.42
4.419e-03,-4.1,-3.78
4.432e-03,-4.22,-4.3
4.445e-03,-3.7,-3.38
4.458e-03,-4.14,-4.34
4.470e-03,-4.02,-3.78
4.483e-03,-4.22,-4.54
4.496e-03,-4.14,-3.98
4.509e-03,-4.3,-4.46
4.522e-03,-3.9,-3.74
4.534e-03,-4.42,-4.5
4.547e-03,-4.22,-3.86
4.560e-03,-4.46,-4.66
4.573e-03,-4.34,-4.14
4.586e-03,-3.98,-4.58
4.598e-03,-4.3,-3.7
4.611e-03,-4.34,-4.62
4.624e-03,-4.18,-3.98
4.637e-03,-4.22,-4.34
4.650e-03,-4.02,-3.7
4.662e-03,-4.58,-4.66
4.675e-03,-4.3,-4.06
4.688e-03,-4.66,-4.78
4.701e-03,-4.34,-3.74
4.714e-03,-4.22,-4.78
4.726e-03,-4.5,-4.02
4.739e-03,-4.18,-4.3
4.752e-03,-3.9,-3.82
4.765e-03,-4.06,-4.3
4.778e-03,-4.1,-3.78
4.790e-03,-3.86,-4.74
4.803e-03,-4.34,-3.7
4.816e-03,-4.1,-4.74
4.829e-03,-4.1,-3.74
4.842e-03,-4.1,-4.82
4.854e-03,-4.62,-3.74
4.867e-03,-4.42,-4.86
4.880e-03,-4.38,-4.14
4.893e-03,-4.26,-4.38
4.906e-03,-4.22,-3.94
4.918e-03,-4.46,-4.54
4.931e-03,-3.98,-3.9
4.944e-03,-4.14,-4.22
4.957e-03,-3.9,-3.7
4.970e-03,-4.18,-4.42
4.982e-03,-3.94,-3.7
4.995e-03,-4.38,-4.54
5.008e-03,-4.26,-3.9
5.021e-03,-4.02,-4.3
5.034e-03,-4.22,-3.9
5.046e-03,-4.38,-4.62
5.059e-03,-4.46,-4.1
5.072e-03,-4.1,-4.3
5.085e-03,-4.18,-3.86
5.098e-03,-3.7,-4.22
5.110e-03,-4.02,-3.5
5.123e-03,-3.78,-4.34
5.136e-03,-3.94,-3.58
5.149e-03,-3.74,-4.5
5.162e-03,-4.14,-3.62
5.174e-03,-4.5,-4.58
5.187e-03,-4.1,-3.98
5.200e-03,-4.06,-4.38
5.213e-03,-4.3,-3.86
5.226e-03,-4.18,-4.46
5.238e-03,-4.38,-3.98
5.251e-03,-4.14,-4.3
5.264e-03,-4.06,-3.82
5.277e-03,-3.82,-4.5
5.290e-03,-4.42,-3.74
5.302e-03,-3.98,-4.34
5.315e-03,-4.1,-3.78
5.328e-03,-3.86,-4.54
5.341e-03,-4.34,-3.66
5.354e-03,-3.98,-4.5
5.366e-03,-4.1,-3.7
5.379e-03,-4.5,-4.62
5.392e-03,-4.14,-3.74
5.405e-03,-3.78,-4.58
5.418e-03,-4.46,-3.66
5.430e-03,-3.9,-4.34
5.443e-03,-3.98,-3.5
5.456e-03,-4.38,-4.54
5.469e-03,-3.94,-3.7
5.482e-03,-4.14,-4.38
5.494e-03,-4.02,-3.78
5.507e-03,-3.94,-4.46
5.520e-03,-4.22,-3.7
5.533e-03,-4.26,-4.62
5.546e-03,-4.5,-4.1
5.558e-03,-3.78,-4.62
5.571e-03,-4.54,-3.62
5.584e-03,-3.74,-4.3
5.597e-03,-3.94,-3.58
5.610e-03,-4.42,-4.54
5.622e-03,-4.42,-4.22
5.635e-03,-4.14,-4.58
5.648e-03,-4.18,-3.82
5.661e-03,-3.98,-4.62
5.674e-03,-4.5,-3.66
5.686e-03,-4.46,-4.74
5.699e-03,-4.38,-4.26
5.712e-03,-4.14,-4.46
5.725e-03,-3.82,-3.66
5.738e-03,-4.18,-4.38
5.750e-03,-3.94,-3.82
5.763e-03,-4.06,-4.22
5.776e-03,-4.06,-3.82
5.789e-03,-4.3,-4.54
5.802e-03,-4.46,-3.94
5.814e-03,-4.26,-4.58
5.827e-03,-4.46,-4.14
5.840e-03,-4.22,-4.58
5.853e-03,-4.02,-3.94
5.866e-03,-4.3,-4.7
5.878e-03,-3.98,-3.5
5.891e-03,-4.14,-4.3
5.904e-03,-3.98,-3.42
5.917e-03,-4.34,-4.42
5.930e-03,-4.14,-4.02
5.942e-03,-4.26,-4.42
5.955e-03,-4.02,-3.9
5.968e-03,-4.18,-4.78
5.981e-03,-4.18,-3.7
5.994e-03,-4.06,-4.46
6.006e-03,-4.22,-3.74
6.019e-03,-4.34,-4.5
6.032e-03,-4.14,-4.02
6.045e-03,-3.86,-4.54
6.058e-03,-4.34,-3.7
6.070e-03,-3.98,-4.3
6.083e-03,-4.18,-3.82
6.096e-03,-3.86,-4.42
6.109e-03,-4.34,-3.78
6.122e-03,-4.18,-4.54
6.134e-03,-3.62,-3.5
6.147e-03,-4.42,-4.58
6.160e-03,-4.14,-3.82
6.173e-03,-4.42,-4.5
6.186e-03,-4.1,-4.02
6.198e-03,-4.46,-4.62
6.211e-03,-4.46,-4.18
6.224e-03,-4.14,-4.3
6.237e-03,-3.86,-3.62
6.250e-03,-4.02,-4.38
6.262e-03,-4.3,-3.7
6.275e-03,-4.3,-4.5
6.288e-03,-3.94,-3.86
6.301e-03,-4.06,-4.14
6.314e-03,-4.06,-3.82
6.326e-03,-4.22,-4.38
6.339e-03,-4.22,-4.02
6.352e-03,-4.38,-4.82
6.365e-03,-4.34,-3.94
6.378e-03,-4.14,-4.34
6.390e-03,-4.1,-3.78
